name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;856;0;880;3145;1725;3145;1559;0
header;71;136;71;177;1768;177;1768;136
A;1524;175;1524;175;1524;175;1524;175
A;903;208;903;233;924;233;924;208
B;902;871;902;896;920;896;920;871
B;1553;1116;1553;1137;1568;1137;1568;1116
B;1050;1380;1050;1401;1066;1401;1066;1380
C;898;1538;898;1563;918;1563;918;1538
A;1145;1739;1145;1743;1149;1743;1149;1739
A;1633;1970;1633;1975;1638;1975;1638;1970
D;897;2130;897;2155;917;2155;917;2130
A;1603;2551;1603;2552;1605;2552;1605;2551
