name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;737;0;831;3143;1594;3143;1665;0
header;243;180;243;215;1938;215;1938;180
A;1076;257;1076;278;1095;278;1095;257
A;1214;348;1214;354;1219;354;1219;348
A;1086;390;1086;391;1087;391;1087;390
B;1080;939;1080;963;1098;963;1098;939
B;896;1152;896;1172;912;1172;912;1152
C;1076;1620;1076;1646;1096;1646;1096;1620
A;1277;1644;1277;1651;1285;1651;1285;1644
A;902;2092;902;2097;906;2097;906;2092
D;1076;2280;1076;2304;1097;2304;1097;2280
A;1205;3044;1205;3045;1206;3045;1206;3044
