name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;470;0;730;3145;1596;3145;1430;0
header;243;156;243;190;1234;190;1234;156
A;1045;150;1045;150;1045;150;1045;150
A;1072;228;1072;251;1090;251;1090;228
C;515;275;515;297;531;297;531;275
B;1048;325;1048;346;1064;346;1064;325
B;521;587;521;607;537;607;537;587
B;1073;888;1073;912;1091;912;1091;888
B;939;901;939;922;955;922;955;901
A;1278;1033;1278;1054;1294;1054;1294;1033
A;1141;1270;1141;1270;1141;1270;1141;1270
C;1064;1551;1064;1575;1084;1575;1084;1551
A;1159;1570;1159;1576;1165;1576;1165;1570
A;1153;1704;1153;1711;1160;1711;1160;1704
D;1063;2228;1063;2252;1083;2252;1083;2228
A;1471;2365;1471;2394;1494;2394;1494;2365
