name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;45;0;466;3145;1408;3145;1550;0
header;708;182;708;218;1729;218;1729;182
A;875;255;875;275;894;275;894;255
B;123;259;123;280;139;280;139;259
A;1170;840;1170;845;1176;845;1176;840
B;887;931;887;955;905;955;905;931
A;512;1312;512;1318;517;1318;517;1312
C;890;1611;890;1636;911;1636;911;1611
A;691;1949;691;1956;696;1956;696;1949
B;1037;1986;1037;2006;1053;2006;1053;1986
D;898;2289;898;2315;920;2315;920;2289
B;1289;2797;1289;2827;1315;2827;1315;2797
A;1416;2962;1416;2964;1417;2964;1417;2962
